Song Name,Artists,Artist_ID,Track_ID,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Times_played,Matched_Emotions,lyrics
LA Devotee,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,2fmCA13dwQQOGBIbIOWRiJ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"You got two black eyes from loving too hard
\nAnd a black car that matches your blackest soul
\nI wouldn't change ya, oh oh
\nWouldn't ever try to make you leave, no
\nThe neon coast was your sign
\nAnd the Midwest wind with Pisces rising\n\nWouldn't change ya, oh oh\n\nWouldn't ever try to make you leave, no\n\n\n\nStatic palms melt your vibe\n\nMidnight whisperings\n\n\n\nThe black magic of Mulholland Drive\n\nSwimming pools under desert skies\n\nDrinking white wine in the blushing light\n\nJust another LA Devotee\n\nSunsets on the evil eye\n\nInvisible to the Hollywood shrine\n\nAlways on the hunt for a little more time\n\nJust another LA Devotee\n\nJust another, just another, uh oh\n\nJust another, just another, uh oh\n\nJust another, just another, uh oh\n\nJust another LA Devotee\n\n\n\nYou got bleached out eyes from the valley sand\n\nAnd the black tar palms keep weeping your name\n\nI couldn't change ya, oh oh\n\nCouldn't ever try to make you see, no\n\nThe high rise lights read your rights\n\nAnd a downtown storm with Aries rising\n\nCouldn't change ya, oh oh\n\nCouldn't ever try to make you see, no\n\n\n\nStatic palms melt your vibe\n\nMidnight whisperings\n\n\n\nThe black magic of Mulholland Drive\n\nSwimming pools under desert skies\n\nDrinking white wine in the blushing light\n\nJust another LA Devotee\n\nSunsets on the evil eye\n\nInvisible to the Hollywood shrine\n\nAlways on the hunt for a little more time\n\nJust another LA Devotee\n\nJust another, just another, uh oh\n\nJust another, just another, uh oh\n\nJust another, just another, uh oh\n\nJust another LA Devotee\n\n\n\nLA Devotee\n\nLA Devotee\n\nLA Devotee\n\nLA Devotee\n\n\n\nThe black magic of Mulholland Drive\n\nSwimming pools under desert skies\n\nDrinking white wine in the blushing light\n\nJust another LA Devotee\n\nSunsets on the evil eye\n\nInvisible to the Hollywood shrine\n\nAlways on the hunt for a little more time\n\nJust another LA Devotee\n\nJust another, just another, uh oh\n\nJust another, just another, uh oh\n\nJust another, just another, uh oh\n\nJust another LA Devotee"
New Perspective,Panic! At The Disco,0LyfQWJT6nXafLPZqxe9Of,5psEUJWeJU2BiOYyWdjgxZ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,"I feel the salty waves come in
\nI feel them crash against my skin
\nAnd I smile as I respire because I know they'll never win
\nThere's a haze above my TV
\nThat changes everything I see
\nAnd maybe if I continue watching\n\nI'll lose the traits that worry me\n\n\n\nCan we fast-forward to go down on me?\n\nStop there and let me correct it\n\nI wanna live a life from a new perspective\n\nYou come along because I love your face\n\nAnd I'll admire your expensive taste\n\nAnd who cares divine intervention\n\nI wanna be praised from a new perspective\n\nBut leaving now would be a good idea\n\nSo catch me up on getting out of here\n\n\n\nTaking everything for granted but we still respect the time\n\nWe move along with some new passion knowing everything is fine\n\nAnd I would wait and watch the hours fall in a hundred separate lines\n\nBut I regain repose and wonder how I ended up inside\n\n\n\nCan we fast-forward to go down on me?\n\nStop there and let me correct it\n\nI wanna live a life from a new perspective\n\nYou come along because I love your face\n\nand I'll admire your expensive taste\n\nAnd who cares divine intervention\n\nI wanna be praised from a new perspective\n\nBut leaving now would be a good idea\n\nSo catch me up on getting out of here\n\n\n\nMore to the point, I need to show\n\nHow much I can come and go\n\nOther plans fell through\n\nAnd put a heavy load on you\n\nI know there's no more that need be said\n\nWhen I'm inching through your bed\n\nTake a look around instead and watch me go\n\n\n\nStop there and let me correct it\n\nI wanna live a life from a new perspective\n\nYou come along because I love your face\n\nand I'll admire your expensive taste\n\nAnd who cares divine intervention\n\nI wanna be praised from a new perspective\n\nBut leaving now would be a good idea\n\nSo catch me up on getting out of here\n\n\n\nIt's not fair, just let me perfect it\n\nDon't wanna live a life that was comprehensive\n\n'cause seeing clear would be a bad idea\n\nNow catch me up on getting out of here\n\nSo catch me up I'm getting out of here"
The Only Difference Between Martyrdom and Suicide Is Press Coverage,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,4WdopfTdSd0nCLropjhsgH,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"Sit tight, I'm gonna need you to keep time \nCome on just snap, snap, snap your fingers for me \nGood, good now we're making some progress \nCome on just tap, tap, tap your toes to the beat \nAnd I believe this may call for a proper introduction, and well \nDon't you see, I'm the narrator, and this is just the prologue?\n\n\n\nSwear to shake it up, if you swear to listen \n\nOh, we're still so young, desperate for attention \n\nI aim to be your eyes, trophy boys, trophy wives \n\n\n\nSwear to shake it up, and you swear to listen \n\nOh, we're still so young, desperate for attention \n\nI aim to be your eyes, trophy boys, trophy wives\n\n\n\nApplause, applause, no wait wait \n\nDear studio audience, I've an announcement to make:\n\nIt seems the artists these days are not who you think \n\nSo we'll pick back up on that on another page \n\n\n\nAnd I believe this may call for a proper introduction, and well \n\nDon't you see, I'm the narrator and this is just the prologue \n\n\n\nSwear to shake it up, if you swear to listen \n\nOh, we're still so young, desperate for attention \n\nI aim to be your eyes, trophy boys, trophy wives\n\n\n\nSwear to shake it up, and you swear to listen \n\nOh, we're still so young, desperate for attention \n\nI aim to be your eyes, trophy boys, trophy wives\n\n\n\nSwear to shake it up, you swear to listen\n\nSwear to shake it up, you swear to listen\n\nSwear to shake it up, you swear to listen\n\nSwear to shake it up, swear to shake it up\n\n\n\nSwear to shake it up, if you swear to listen \n\nOh, we're still so young, desperate for attention \n\nI aim to be your eyes, trophy boys, trophy wives \n\n\n\nSwear to shake it up, if you swear to listen \n\nOh, we're still so young, desperate for attention \n\nI aim to be your eyes"
Roaring 20s,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,0wdV94AXGRphrbkDWLNzVC,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,
Don't Let The Light Go Out,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,2Tg7Tc4H50u11aDpmSRQTB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stare at a wall that's told a thousand tragedies
\nHolding a hand that's loved every part of me
\nA lady comes and tells me that I've got to leave
\nRight away everybody is the enemy
\nDeep breaths from the room where I watch you lie
\nAny beat from your heart gets me through the night\n\nYou're my love, you're my death, you're my alibi\n\nSay this isn't good-bye\n\n\n\nWho's gonna drive me home tonight?\n\nWho's gonna argue 'till they win the fight?\n\nYou're the only one that knows how to operate\n\nMy heavy machinery\n\nDon't let the light go out\n\nDon't let the light go out\n\nDon't let the light go out\n\nDon't let the light go out\n\n\n\nA rush of blood floods hot thoughts in my head\n\nRed roses sitting silently beside the bed\n\nI'm saying more right now than I ever said\n\nDon't wanna live if the thought of loving you is dead\n\n\n\nWho's gonna drive me home tonight?\n\nWho's gonna argue 'till they win the fight?\n\nYou're the only one that knows how to operate\n\nMy heavy machinery, so\n\nWho's gonna drive me home tonight?\n\nWho's gonna argue 'till they win the fight?\n\nYou're the only one that knows how to operate\n\nMy heavy machinery\n\nDon't let the light go out\n\nDon't let the light go out\n\nDon't let the light go out\n\nDon't let the light go out\n\n\n\nWho's gonna drive me home tonight?\n\nWho's gonna argue 'till they win the fight?\n\nYou're the only one that knows how to operate\n\nMy heavy machinery, so\n\nWho's gonna drive me home tonight?\n\nWho's gonna argue 'till they win the fight?\n\nYou're the only one that knows how to operate\n\nMy heavy machinery\n\nDon't let the light go out\n\nDon't let the light go out\n\nDon't let the light go out\n\nDon't let the light go out"
Sarah Smiles,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,00h6syYCxPKVsInPHXhdZ1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"I was fine just a guy living on my own,
\nWaiting for the sky to fall
\nThen you called and changed it all,
\nDoll,
\nVelvet lips and the eyes to pull me in,\n\nWe both know you'd already win,\n\nMm your original sin,\n\n\n\nYou fooled me once with your eyes now honey,\n\nYou fooled me twice with your lies and I say,\n\n\n\nSarah smiles like Sarah doesn't care,\n\nShe lives in her world so unaware,\n\nDoes she know that my destiny lies with her,\n\n\n\nSarah (Sarah, Sarah, Sarah)\n\nOh Sarah (Sarah) are you saving me?\n\n\n\nWaking up to a kiss and you're on your way,\n\nI really hoped that you would stay,\n\nBut you left and went your own way,\n\nBabe,\n\n\n\nI don't mind take your time I got things to do,\n\nBesides sit around and wait for you,\n\nOh and I hope you do too,\n\n\n\nYou fooled me once with your eyes now honey,\n\nYou fooled me twice with your lies and I say,\n\n\n\nSarah smiles like Sarah doesn't care,\n\nShe lives in her world so unaware,\n\nDoes she know that my destiny lies with her,\n\n\n\nSarah,\n\nOh Sarah,\n\nare you saving me?\n\n\n\nAnd it's killing me inside,\n\nConsuming all my time,\n\nYou've left me blind,\n\nAnd when I think I'm right,\n\nYou strip away my pride,\n\nYou cast it all aside but I say,\n\n\n\nSarah smiles like Sarah doesn't care,\n\nShe lives in her world so unaware,\n\nDoes she know that my destiny lies with her,\n\n\n\nSarah (Sarah)\n\nOh Sarah (Sarah) are you saving me? \n\n\n\n\n\n(Thanks to Michael126 for these lyrics and to Kcookiedough and TanyaPharsicna for corrections)"
But It's Better If You Do,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,2ZqTtndqAZDRAWw2vgZwQK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"Now I'm of consenting age to be forgetting you in a cabaret.
\nSomewhere downtown where a burlesque queen may even ask my name
\nAs she sheds her skin on stage
\nI'm seated and sweating to a dance song on the club's P.A.
\nThe strip joint veteran sits two away
\nSmirking between dignified sips of his dignified peach and lime daiquiri\n\n\n\nAnd isn't this exactly where you'd like me\n\nI'm exactly where you'd like me, you know\n\nPraying for love in a lap dance and paying in naivety\n\nOh, isn't this exactly where you'd like me\n\nI'm exactly where you'd like me, you know\n\nPraying for love in a lap dance and paying in naivety\n\n\n\nBut I'm afraid that I\n\nWell, I may have faked it \n\nAnd I wouldn't be caught dead d-dead d-dead d-dead in this place\n\n\n\nWell, I'm afraid that I\n\nWell, that's right, well I may have faked it \n\nAnd I wouldn't be caught dead in this place\n\n\n\nAnd isn't this exactly where you'd like me\n\nI'm exactly where you'd like me, you know\n\nPraying for love in a lap dance and paying in naivety\n\nOh, isn't this exactly where you'd like me\n\nI'm exactly where you'd like me, you know\n\nPraying for love in a lap dance and paying in naivety\n\n\n\nWell, I'm afraid that I\n\nWell, I may have faked it \n\nAnd I wouldn't be caught dead d-dead d-dead d-dead in this place\n\n\n\nWell, I'm afraid that I\n\nWell, that's right, well I may have faked it \n\nAnd I wouldn't be caught dead in this place\n\n\n\nAnd isn't this exactly where you'd like me\n\nI'm exactly where you'd like me, you know\n\nPraying for love in a lap dance and paying in naivety\n\nOh, isn't this exactly where you'd like me\n\nI'm exactly where you'd like me, you know\n\nPraying for love in a lap dance and paying in naivety\n\n\n\nPraying for love and paying in naivety\n\nPraying for love and paying in naivety, oh"
King of the Clouds,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,50Hv5NZIM0puIUoBttjpfb,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,"Heaven knows that I'm born too late 
\nFor these ghosts that I chase 
\nWith these dreams, I inflate, painted skies in my brain 
\nEvery day, I'm Carl Sagan in space 
\nTo escape this whole world, this whole world 
\nAnd some days I lie wide awake 'til the Sun hits my face \n\nAnd I fade, elevate from the Earth \n\nFar away to a place where I'm free from the weight \n\nThis whole world, this whole world \n\n\n\nI don't trust anything \n\nOr anyone, below the Sun \n\nAnd I don't feel anything \n\nAt all \n\n\n\nI'm King of the clouds, of the clouds \n\nI get lifted, I get lifted \n\nKing of the clouds, of the clouds \n\nI get lifted, I get lifted \n\n\n\nSome only live to die, I'm alive to fly higher \n\nThan angels and outfields inside of my mind \n\nI'm ascendin' these ladders, I'm climbin', say goodbye \n\nThis whole world, this whole world \n\nAnd when I fall to rise with stardust in my eyes \n\nIn the backbone of matter, I'm combustable \n\nDust in the fire when I can't sleep, awake, I'm too tired \n\nThis whole world, this whole world \n\n\n\nI don't trust anything \n\nOr anyone, below the Sun \n\nAnd I don't feel anything \n\nAt all \n\n\n\nI'm King of the clouds, of the clouds \n\nI get lifted, I get lifted \n\nKing of the clouds, of the clouds \n\nI get lifted, I get lifted \n\nImagination, take me somewhere I don't know \n\nI'm lost but I better find it alone\n\nKing of the clouds, of the clouds \n\nI get lifted, I get lifted \n\n\n\nI keep searching \n\nOh, I keep searching \n\nI keep searching"
Collar Full,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,1zN3CZlafjfEiMR9uXQGrW,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"We've waited so damn long, we're sick and tired
\nI won't leave any doubt or stone unturned
\nI've got a collar full of chemistry from your company
\nSo maybe tonight I'll be the libertine
\nShow me your love, your love\n\nGimme more but it's not enough\n\nShow me your love, your love\n\nBefore the world catches up\n\n'Cause there's always time for second guesses, I don't wanna know\n\nIf you're gonna be the death of me, that's how I wanna go\n\n\n\nYou've got it all worked out with so little time\n\nMemories that I'd blackout if you were mine\n\nYou've got a pocket full of reasons why you're here tonight\n\nSo, baby, tonight just be the death of me\n\n\n\nShow me your love, your love\n\nGimme more but it's not enough\n\nShow me your love, your love\n\nBefore the world catches up\n\n'Cause there's always time for second guesses, I don't wanna know\n\nIf you're gonna be the death of me, that's how I wanna go\n\n\n\nShow me your love, your love\n\nGimme more but it's not enough\n\nShow me your love, your love\n\nBefore the world catches up\n\nShow me your love, your love\n\nGimme more but it's not enough\n\nShow me your love, your love\n\nBefore the world catches up\n\nShow me your love\n\nShow me your love"
Nearly Witches (Ever Since We Met...),Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,2KA3lvDwQQiyvuJJvzifGL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,"Dès le premier jour
\nTon parfum enivra mon amour
\nEt dans ces instants
\nJ'aimerais être comme toi par moment
\nMais depuis ce jour
\nJe n'ai qu'un seul et unique regret\n\n\n\nMy wing tips waltz across naive\n\nWood floors they creak\n\nInnocently down the stairs\n\n\n\nDrag melody\n\nMy percussive feet serve cobweb headaches as a\n\nMatching set of marching clocks\n\nThe slumbering apparitions\n\nThat they've come to wake up\n\n\n\n(do do do do)\n\n\n\nHere I am composing a burlesque\n\nOut of where they rest their necks\n\nSunken in their splintered cradles\n\nAnd ramshackle heads\n\nThey asked for it\n\nAs a girl\n\n\n\nYou have set your heart\n\nOn haunting me forever\n\nFrom the start\n\nIt's never silent\n\n\n\nEver since we met\n\nI only shoot up with your perfume\n\nIt's the only thing\n\nThat makes me feel as good as you do\n\nEver since we met\n\nI've got just one regret to live through\n\nAnd that one regret is you\n\n\n\nHow does a heart love, if no one has noticed its presence\n\nAnd where does it go?\n\nTrembling hands play my heart like a trombone\n\nThe beats gone and lost in the show\n\n\n\nYou have set your heart\n\nOn haunting me forever\n\nFrom the start\n\nIt's never silent\n\n\n\nEver since we met\n\nI only shoot up with your perfume\n\nIt's the only thing\n\nThat makes me feel as good as you do\n\nEver since we met\n\nI've got just one regret to live through\n\nAnd I regret never letting you go!\n\n\n\nEver since we met\n\nI only shoot up with your perfume\n\nIt's the only thing\n\nThat makes me feel as good as you do\n\nEver since we met\n\nI've got just one regret to live through\n\nAnd that one regret is you\n\n\n\nMona Lisa pleased to please ya\n\n(And that one regret is you)\n\nMona Lisa pleased to please ya\n\n(And that one regret is you)\n\nMona Lisa pleased to please ya\n\n\n\n(Thanks to Amanda for these lyrics)"
"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,4xSVkbqCz1xaevkjP8xXL5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,
One of the Drunks,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,5trCWbYtza0QUxdmF9HAPX,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"Orange juice, pour out half the carton
\nGrey Goose, pour it, get it started
\nGood times, remedy your sorrows
\nBaptize, don't worry 'bout tomorrow
\nShake it up, shake it up\n\nNow it's time to dive in\n\nShare a cup, share a cup\n\nNow you're screwdriving\n\nEvery weekend with your friends\n\nEvery weekday when it ends\n\nDamn, it's all good, I guess\n\n\n\nThis is what it feels like when you become one of the drunks\n\nThis is what it feels like when you become one of the drunks\n\nSearching for a new high, high as the sun, uncomfortably numb\n\nThis is what it feels like when you become one of the drunks\n\n\n\nWelcome to the club!\n\nWelcome to the club!\n\nWelcome to the club!\n\n\n\nNever dry, every day you're thirsty\n\nBourbon high, sip it till you're tipsy\n\nNight's young, searching for a feeling\n\nBig fun, dancing with the demons\n\n\n\nHoly Spirit, Holy Spirit\n\nGrips you like a pistol\n\nWet the whistle, wet the whistle\n\nAbyss of ice crystals\n\nEvery weekend with your friends\n\nEvery weekday when it ends\n\nDamn, it's all good, I guess\n\n\n\nThis is what it feels like when you become one of the drunks\n\nThis is what it feels like when you become one of the drunks\n\nSearching for a new high, high as the sun, uncomfortably numb\n\nThis is what it feels like when you become one of the drunks\n\n\n\nWelcome to the club!\n\n\n\nRound and round and round and round and round and round\n\nDamn, it's all good\n\nRound and round and round and round and round and round\n\nDamn, it's all good, I guess\n\n\n\nThis is what it feels like when you become one of the drunks\n\nThis is what it feels like when you become one of the drunks\n\nSearching for a new high, high as the sun, uncomfortably numb\n\nThis is what it feels like when you become one of the drunks\n\n\n\nWelcome to the club!\n\nWelcome to the club!\n\nWelcome to the club!\n\n\n\nThis is what it feels like when you become one of the drunks\n\nWelcome to the club!\n\nWelcome to the club\n\n\n\nYeah, there's a couple fracks, but we got it. That's the shit, that's the shit, and, man, I saw you fuckin' lift that sax up towards the microphone and I fell in love!\n\nK, alright, one more time, here we go"
Far Too Young to Die,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,4NTL7fT4eqfPao94lmqth2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"I never so adored you
\nI'm twisting allegories now
\nI want to complicate you
\nDon't let me do this to myself
\nI'm chasing roller coasters\n\nIve got to have you closer now\n\nEndless romantic stories\n\nYou never could control me\n\n\n\nWell I never really thought that you'd come tonight\n\nWhen the crown hangs heavy on either side\n\nGive me one last kiss while we're far too young to die.\n\n\n\nFixation or psychosis?\n\nDevoted to neurosis now\n\nEndless romantic stories\n\nYou never could control me\n\n\n\nWell I never really thought that you'd come tonight\n\nWhen the crown hangs heavy on either side\n\nGive me one last kiss while we're far too young to die."
Northern Downpour,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,49SL9f1Kz73p0bzsNPTY4l,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"If all our life is but a dream
\nFantastic posing greed
\nThen we should feed our jewelery to the sea
\nFor diamonds do appear to be
\nJust like broken glass to me\n\nAnd then she said she can't believe\n\nGenius only comes along \n\nIn storms of fabled foreign tongues\n\nTripping eyes, and flooded lungs\n\nNorthern downpour sends its love\n\n\n\nHey moon, please forget to fall down\n\nHey moon, don't you go down\n\n\n\nSugarcane in the easy mornin'\n\nWeathervanes my one and lonely\n\n\n\nThe ink is running toward the page\n\nIt's chasin' off the days\n\nLook back at boat feet \n\nAnd that winding knee\n\nI missed your skin when you were east\n\nYou clicked your heels and wished for me\n\n\n\nThrough playful lips made of yarn \n\nThat fragile Capricorn \n\nUnraveled words like moths upon old scarves\n\nI know the world's a broken bone\n\nBut melt your headaches, call it home\n\n\n\nHey moon, please forget to fall down\n\nHey moon, don't you go down\n\n\n\nSugarcane in the easy mornin'\n\nWeathervanes my one and lonely\n\n[x3]\n\n\n\nSugarcane (hey moon) in \n\n(Hey moon) the easy mornin'\n\nWeathervanes (hey moon) my \n\n(Hey moon) one and lonely\n\n\n\nSugarcane (hey moon) in (hey moon) \n\nThe easy (hey moon) mornin'\n\nWeathervanes (hey moon) my (hey moon) \n\nOne (hey moon) and lonely\n\n\n\n[Continues in background:]\n\nSugarcane (hey moon) in (hey moon) \n\nThe easy (hey moon) mornin'\n\nWeathervanes (hey moon) my (hey moon) \n\nOne (hey moon) and lonely\n\n\n\nHey moon, please forget to fall down\n\nHey moon, don't you go down\n\nYou are at the top of my lungs\n\nDrawn to the ones who never yawn\n\n[x2]"
Always,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,5VL7pScLlKe4MbB8EAivgA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"When the world gets too heavy
\nPut it on my back
\nI'll be your levy
\nYou are taking me apart
\nLike bad glue
\nOn a get well card\n\n\n\nIt was always you\n\nFalling for me\n\nNow there's always time\n\nCalling for me\n\nI'm the light blinking at the end of the road\n\nBlink back to let me know\n\n\n\nI'm a fly that's trapped\n\nIn a web\n\nBut I'm thinking that\n\nMy spiders dead\n\nLonely, lonely little life\n\nI could kid myself\n\nThinking that I'm fine\n\n\n\nIt was always you\n\nFalling for me\n\nNow there's always time\n\nCalling for me\n\nI'm the light blinking at the end of the road\n\nBlink back to let me know\n\n\n\nThat I'm skin and bone\n\nJust a king and rusty throne\n\nOh, the castle's under siege\n\nBut the sun outside says leave me alone\n\n\n\nIt was always you\n\nFalling for me\n\nNow there's always time\n\nCalling for me\n\nI'm the light blinking at the end of the road\n\nBlink back to let me know\n\n(It was always you)\n\nBlink back to let me know\n\n(It was always you)"
C'mon - Single Version,"Panic! At The Disco, fun.",20JZFwl6HVl6yg8a4H3ZqK,53c9tTEHXWL5GkYNalbXZ3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,
Middle Of A Breakup,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,18Lvxsm4l6noRNjQW8nS4b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Honeybee, honey, I can hear the gossip buzzin' 'round the hive
\nEcstasy, love it up until the point you sting me and I die
\nYou and me don't deserve each other
\nWe ain't no star-crossed lovers, we just get carried away
\nOh shit, you're kissin' my neck, kissin' my chest\n\nNow I remember why we fell in love\n\nHot smoke, feels like we just met, lips I couldn't kick\n\nHoney, honey, you're my favorite drug\n\n\n\nKeep your disco, gimme me T. Rex\n\nMakeup sex in the middle of a breakup\n\nPass me your last cigarette\n\nMakeup sex in the middle of a breakup\n\n\n\nDestiny, I hate those words like destiny, forever and all time\n\nGuarantee, guaranteed we live forever, least until tonight\n\nYou and me ain't no Bonnie and Clyde\n\nAlthough we tried and tried, we gave ourselves away (Ahhh)\n\n\n\nOh shit, you're kissin' my neck, kissin' my chest\n\nNow I remember why we fell in love\n\nHot smoke, feels like we just met, lips I couldn't kick\n\nHoney, honey, you're my favorite drug\n\n\n\nKeep your disco, gimme me T. Rex\n\nMakeup sex in the middle of a breakup\n\nPass me your last cigarette\n\nMakeup sex in the middle of a breakup\n\n(Makeup sex) In the middle of a breakup\n\n(Makeup sex) In the middle of a breakup\n\nSave the worst, gonna give you my best\n\nMakeup sex in the middle of a breakup\n\n\n\n\n\nWoo!\n\nKeep your disco, gimme me T. Rex\n\nMakeup sex in the middle of a breakup\n\nPass me your last cigarette\n\nMakeup sex in the middle of a breakup\n\n(Makeup sex) In the middle of a breakup\n\n(Makeup sex) In the middle of a breakup\n\nSave the worst, gonna give you my best\n\nMakeup sex in the middle of a breakup\n\n\n\n(Makeup sex) Hoo!\n\n(Makeup sex)\n\nHoneybee (Ahhh)"
That Green Gentleman (Things Have Changed),Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,2d1D1E8M48hHE99u6BO8RN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hurricane,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,7l9uOhfVJC8Y0c6PXHrgbs,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Are you worth your weight in gold?
\n'Cause you're behind my eyelids when I'm all alone
\nHey, stranger, I want you to catch me like a cold
\nYou and God both got the guns
\nAnd when you shoot I think I'd duck\n\nI led the revolution in my bedroom\n\nAnd I set all the zippers free\n\nWe said ""no more wars!\n\nNo more clothes! Give me peace!\n\nOh, kiss me\n\n\n\nHey! Hey!\n\nWe are a hurricane\n\nDrop our anchors in a storm\n\nHey!\n\nThey will never be the same\n\nA fire in a flask to keep us warm\n\n'Cause they know, I know\n\nThat they don't look like me\n\nOh they know, I know\n\nThat they don't sound like me\n\n\n\nYou'll dance to anything\n\nYou'll dance to anything\n\n\n\nOh, I'd confess, I'd confess\n\nIn a room where I'm blessed\n\nBut he didn't come and speak to me\n\nAnd put my heart at ease\n\nAnd I believe that half the time\n\nI am a wolf among the sheep\n\nGnawing at the wool over my eyes\n\n\n\nI lead the revolution in my bedroom\n\nAnd I sat on this in between\n\nWe said no more wars,\n\nno more clothes beneath me\n\nOh, kiss me\n\n\n\nHey! Hey!\n\nWe are a hurricane\n\nDrop our anchors in a storm\n\nHey!\n\nThey will never be the same\n\nA fire in a flask to keep us warm\n\n'Cause they know, I know\n\nThat they don't look like me\n\nOh they know, I know\n\nThat they don't sound like me\n\n\n\nYou'll dance to anything\n\nYou'll dance to anything\n\nYou'll dance to anything\n\nYou'll dance to anything\n\n\n\nFix me, or conflict me\n\nI'll take anything\n\nFix me, or just conflict me\n\n'Cause I'll take anything\n\n\n\nHey! Hey!\n\nWe are a hurricane\n\nDrop our anchors in a storm\n\nHey!\n\nThey will never be the same\n\nA fire in a flask to keep us warm\n\n'Cause they know, I know\n\nThat they don't look like me\n\nOh they know, I know\n\nThat they don't sound like me\n\n\n\nYou'll dance to anything\n\nYou'll dance to anything\n\n\n\n(Grazie a Amanda per questo testo)"
